company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_risk_flag,net_debt_cr,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,fcf_conversion_rate_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,composite_quality_score
ITC,2023-03,27.463726222873987,36.24416587938352,28.16426867182416,34.4005988972229,22.692267362607915,0.004424842744559323,False,356.43589743589746,,False,-29109,0.8262632382239518,13146.0,5732.0,8.082460271577434,Capital Intensive,51.143790849673195,15.0,55.63555913113435,100.0,306,18878.0,12.818517330621537,10.295187558658526,8.413364070723151,7.695476412191082,11.126524392785209,9.718681249658069,7.721734501594191,10.756634324829006,9.595822638521723,91.73
ITC,2024-03,29.282025230717128,37.0177518132814,27.851074395694365,32.63868466782516,22.61590775334045,0.004066731984914169,False,362.9625,,False,-30811,0.7723477995509732,18742.0,1563.0,2.205571077808822,Asset Light,71.44436396904662,16.0,59.701121794871796,84.0,303,17179.0,12.890307004910628,7.950896846254429,7.215836991741997,15.743119736566346,10.083407558317958,8.711334464026654,13.30326698854094,9.856054330611785,8.618098156466525,90.84
JINDALSTEL,2013-03,14.903821881153128,30.82748523249356,13.890457368718238,9.956398517549598,5.172323165069297,1.1583850931677018,False,6.034676663542643,,False,23809,0.3470467646698088,-6069.0,9591.0,48.422274953299336,Capital Intensive,-99.3940386505077,31.0,228.51612903225808,5.0,24618,3522.0,,,,,,,,,,44.79
JINDALSTEL,2014-03,9.830965467178263,30.068443430467696,8.385670057496682,6.7313235443724775,2.7512951112271993,1.6084918177797434,False,3.4023242944106253,,False,36026,0.27986011347641226,-8114.0,12694.0,65.81976563310174,Capital Intensive,-139.920675978617,21.0,248.46153846153845,7.0,36368,4580.0,,,,,,,,,,38.9
JINDALSTEL,2015-03,-7.48415030153085,28.163496726972838,-6.900484744796122,4.104113129855882,-1.9222367846221056,2.162389506700884,False,1.413913043478261,,True,43716,0.2568410183089082,-5535.0,6717.0,34.62192670480903,Capital Intensive,-101.29941434846266,-14.0,231.23076923076923,0.0,45501,1182.0,,,,,,,,,,27.94
JINDALSTEL,2016-03,-15.855976167240229,17.653705891417122,-9.517203107658158,-0.7963853444903009,-3.3409814065239503,1.4427487976322604,False,1.031960663798402,,True,46405,0.2107080239832031,2071.0,2262.0,11.618470388823257,Capital Intensive,60.256037241780625,-32.0,356.43956043956047,0.0,46797,4333.0,-0.57208908819526,,,,,,,,,52.47
JINDALSTEL,2017-03,-11.74836828218303,21.797898440031478,-8.44564240790656,1.0013043306412301,-2.802097709080872,1.5257395760540415,False,1.2632955536181343,,True,45482,0.23850952249516974,4852.0,1998.0,9.248715456186641,Capital Intensive,103.03673816096837,-25.0,326.64130434782606,0.0,45850,6850.0,3.854176821762212,,,,,,,,,53.42
JINDALSTEL,2018-03,-4.85489394940816,19.43459712792165,-5.3184136909659365,3.525706572865966,-1.8110500952594417,1.413921342767813,False,1.5222452146921883,,False,42816,0.3730359744480556,6293.0,1431.0,4.299104728714775,Moderate,97.27933219972175,-15.0,313.2474226804124,0.0,42962,7724.0,19.714245040004673,10.94010726559529,,,,,,,,56.49
JINDALSTEL,2019-03,-5.135630030234638,17.910829110420305,-7.517531556802244,4.092457149237898,-2.7100819091920316,1.2329437431821724,False,1.6280487804878048,,False,39409,0.5277019359333042,8195.0,832.0,1.7714942724524123,Asset Light,97.42035187826914,-17.0,330.77319587628864,0.0,39559,9027.0,34.11580979207605,19.483595321619717,,,,,,,,56.35
JINDALSTEL,2020-03,-1.0547688737705352,18.01281544181631,-1.2446712512057752,4.933223126114761,-0.4457221813643556,1.1458443538600367,False,1.8325371549893843,,False,36643,0.4225780570970114,7338.0,1476.0,3.892097144213275,Moderate,107.42204655248133,-1.0,315.0686274509804,0.0,36824,8814.0,20.632095903301707,14.344614348072525,,,,,,,,60.18
JINDALSTEL,2021-03,12.339859452268719,31.61745568119379,13.411912619833414,13.801539084649656,5.481757451181911,0.9401225836869401,False,4.084998183799492,,False,28754,0.44423175745118193,10077.0,1884.0,5.4483935336475895,Moderate,92.17049300283546,36.0,311.9117647058824,0.0,29910,11961.0,1.2784253107735788,12.174400426686717,,,,,,,,72.03
JINDALSTEL,2022-03,13.223625063518742,30.322870656295198,18.992280701754385,27.31288293606367,8.827827357653566,0.37900350877192984,False,7.243114406779661,,False,13032,0.6675799801680496,13717.0,2331.0,4.555759684165266,Moderate,88.41121495327103,56.0,352.7227722772277,5.0,13502,16048.0,2.896190806178045,18.82107580889585,,,,,,,,82.69
JINDALSTEL,2023-03,7.468240246560925,18.683755543862286,10.267142045160957,14.011052712938628,5.723997868264508,0.3370536867669095,False,6.502766251728907,,False,12139,0.7664453310671641,3257.0,4090.0,7.686236187326168,Moderate,32.76000804667069,31.0,387.06,6.0,13046,7347.0,11.952973262442178,9.837235785942955,10.387294195704388,,,3.0175343065679483,,,0.0,72.96
JINDALSTEL,2024-03,11.802438733764944,20.260555268697622,13.410506363390198,12.14055405672172,7.553764807565204,0.3716941962270963,False,8.004636785162287,,False,15653,0.6400172860847018,-2336.0,8344.0,16.570679588513325,Capital Intensive,-22.897471084101156,58.0,443.16,3.0,16472,6008.0,13.346256701428505,1.4028310947741707,10.07258893564078,11.676303196350535,,12.10287216940693,17.230827599961064,,10.693181483627367,48.61
JIOFIN,2023-03,68.88888888888889,86.66666666666667,0.027164388363126533,0.03395349242140637,0.0269729400504655,0.006510690501226779,False,,Debt Free,False,-107398,0.00039154267815191856,945.0,1110.0,2466.666666666667,Capital Intensive,2423.076923076923,,570600.0,0.0,743,2055.0,,,,,,,,,,63.34
JIOFIN,2024-03,86.52291105121293,84.04312668463612,1.153456416595399,1.104587235082323,1.1079433671814058,0.0,False,198.8,,False,-133292,0.012805202156520298,763.0,1441.0,77.68194070080862,Capital Intensive,48.94162924951892,3.0,219.02565716984103,0.0,0,-678.0,,,,,,,,,,64.37
JSWENERGY,2013-03,10.15783540022548,31.578354002254795,14.522888459058672,12.900307580966167,4.421434880753754,1.6726305609284333,False,2.917964693665628,,False,9422,0.43527333398763374,781.0,944.0,10.642615558060879,Capital Intensive,27.882898964655478,6.0,37.829268292682926,36.0,10377,1725.0,,,,,,,,,,69.28
JSWENERGY,2014-03,8.788159111933396,37.638760407030524,11.565971693806118,14.660910235653896,3.949282893369362,1.5379698676000608,False,2.5505804311774463,,False,9218,0.4493868218665558,1906.0,363.0,4.197502312673451,Moderate,58.556067588325654,5.0,40.06707317073171,43.0,10106,2269.0,,,,,,,,,,69.07
JSWENERGY,2015-03,14.528725794372527,38.7717984380015,18.063314711359403,16.85700689983345,6.992790937178167,1.2362330407023145,False,3.3597185576077395,,False,7675,0.48130792996910404,2972.0,422.0,4.51481758853108,Moderate,82.00883002207505,8.0,45.84146341463415,24.0,9294,3394.0,,,,,,,,,,74.44
JSWENERGY,2016-03,14.861563517915311,41.01180781758957,15.045342126957955,12.924367011316454,5.115806440309751,1.5315333882934872,False,2.916555407209613,,False,13850,0.3442307018465959,266.0,3272.0,33.30618892508143,Capital Intensive,6.602134524695955,9.0,59.64351567301783,22.0,14862,3538.0,3.4637570222804337,,,17.456220384976252,,,14.471424255333186,,,70.12
JSWENERGY,2017-03,7.53963451530921,40.22752027108798,6.00829395312952,9.527469860021037,2.194511958857304,1.3838364355289807,False,2.1038575667655786,,False,12770,0.2910634400648138,3091.0,762.0,9.221832264310784,Capital Intensive,92.99037304452466,4.0,63.691646191646186,13.0,14349,3853.0,-1.5065483639832622,,,-6.410997571621024,,,-7.168223327744416,,,64.77
JSWENERGY,2018-03,1.0560318051931916,33.70605044104858,0.7650765076507651,7.597964597921106,0.3181018674450806,1.0695769576957697,False,1.8956043956043955,,False,9468,0.30122375659593575,3719.0,215.0,2.67113927195925,Asset Light,137.08072244747513,0.0,67.7439024390244,0.0,11883,3934.0,-4.861442664652715,-1.9237930178255813,,-60.29550116268536,-37.6353015223954,,-100.0,-100.0,,62.6
JSWENERGY,2019-03,7.485226526592252,31.243160428977895,5.785823041786499,7.556866425347455,2.6382781763480674,0.8928269328370834,False,2.7290268456375837,,False,8104,0.3524647072436936,2436.0,55.0,0.6018822499452834,Asset Light,85.32399299474605,4.0,72.04143814747106,24.0,10555,2491.0,-2.384016709512471,1.1083666261997083,,-22.33337821969158,-2.08516376390232,,-23.685717163111207,-4.3647500209963,,65.8
JSWENERGY,2020-03,13.066602199927473,35.74277771062492,9.282156963764383,5.673461789071954,4.335967269664273,0.844925296239052,False,3.1712654614652713,,False,7986,0.3318358669929004,2383.0,301.0,3.6383415931342924,Moderate,80.58843422387555,7.0,70.92570036540805,15.0,9840,2082.0,0.04032421099160466,-2.4116092813303402,,20.165338938295974,-4.460011471449954,,20.507113208761506,-2.6352819384831916,,66.96
JSWENERGY,2021-03,11.889627275353943,42.08321294423577,5.67312331977666,7.631785995279309,3.140382340596024,0.5770317777624595,False,3.5279017857142856,,False,4319,0.2641279047582707,2670.0,1030.0,14.88009245882693,Capital Intensive,91.65808444902163,5.0,88.3495736906212,41.0,8371,3700.0,-4.903786983743197,-6.762923346846216,,113.13771385646447,-10.831923997101322,,,-11.09104638678,,67.04
JSWENERGY,2022-03,21.341986041386065,43.73699032692543,10.008613264427218,9.260945443508612,5.71213213606869,0.5135228251507321,False,5.337194337194338,,False,2320,0.2676476371501606,1565.0,1387.0,16.982980286518917,Capital Intensive,43.81298992161254,11.0,106.1890243902439,19.0,8943,2952.0,-3.6754178035583673,-0.2334485509002837,,36.588382411421996,22.84623990988117,,40.10196653276936,22.423992536427463,,70.14
JSWENERGY,2023-03,14.3244289585753,31.765389082462253,7.944602501476193,4.837454212454213,3.0567775781233864,1.3447313328681088,False,4.687203791469194,,False,19018,0.2133961211971002,-4694.0,6778.0,65.60201316298877,Capital Intensive,-143.02254722730044,9.0,113.52224253503961,22.0,25051,2084.0,7.68960675156638,5.120760469863872,1.53740917497327,11.039800750289386,77.0796104558991,5.088136878592664,8.738037300289214,,4.137974399241062,38.94
JSWENERGY,2024-03,15.018283127285393,46.857043357130415,8.280529953917052,7.15389752886175,2.98613395191026,1.5156009984639016,False,2.8514369215781783,,False,24538,0.19883324389357246,-1963.0,8197.0,71.36514017064252,Capital Intensive,-36.473429951690825,10.0,126.94698354661791,19.0,31573,6234.0,18.389287172901202,4.6799560539164675,2.878663361815992,27.976360369609466,20.322431469794555,8.541932785877826,25.99210498948732,20.11244339814313,7.177346253629313,39.39
JSWSTEEL,2013-03,2.431300706621303,17.042658989793246,5.443891004980955,11.049366761437064,1.6152869785961435,1.2672135950776442,False,3.1545500762582614,,False,19875,0.6643715333924504,411.0,5433.0,14.218790892436534,Capital Intensive,6.311425061425062,4.0,60.08802816901409,30.0,21625,5844.0,,,,,,,,,,65.59
JSWSTEEL,2014-03,0.7848496680983992,17.90121046466224,1.8985548313969962,10.55713303116347,0.517774343122102,1.6778596391801266,False,2.4734251968503935,,False,34864,0.6597114889232355,-3024.0,5618.0,10.96837172979305,Capital Intensive,-32.98069582288145,2.0,69.88118811881188,74.0,35527,2594.0,,,,,,,,,,36.97
JSWSTEEL,2015-03,3.2507739938080498,17.677263459941102,7.7254374158815615,9.71430443614442,2.010413991173792,1.7386271870794079,False,2.71027769825365,,False,38155,0.6184416372848903,504.0,7372.0,13.916786226685796,Capital Intensive,5.3823152498932085,7.0,73.56435643564356,19.0,38754,7876.0,,,,,,,,,,64.29
JSWSTEEL,2016-03,-1.1577528522601455,15.457565108554375,-2.536117262469683,5.06620892594409,-0.5872513948746749,2.225245175577349,False,1.237434046098306,,True,41009,0.5072338139597348,3040.0,3857.0,9.283685553362538,Capital Intensive,47.337278106508876,-1.0,63.009966777408636,-67.0,42204,6897.0,2.8294216135426042,,,,,,,,,55.28
JSWSTEEL,2017-03,6.235162937918135,22.135098194374507,15.30887093213229,13.455388672496627,3.939548889267655,1.9134543206605732,False,3.271231422505308,,False,41968,0.6318277370603943,2794.0,5094.0,9.161211423638587,Capital Intensive,22.700682482937925,15.0,75.23920265780731,19.0,43334,7888.0,2.775315860808414,,,105.07336742929456,,,95.74338205844317,,,68.94
JSWSTEEL,2018-03,8.49818581179709,20.735962631893567,21.83370240731481,17.107625647341635,6.646732630205501,1.4069933566683335,False,3.982437179140773,,False,37924,0.7821354789605306,7850.0,4529.0,6.296136682746445,Moderate,52.62805041566103,26.0,92.70860927152317,16.0,39393,12379.0,10.737301001569,13.488074366619983,,52.54819837059286,45.763147097236654,,54.866839700624205,45.40611511009971,,75.75
JSWSTEEL,2019-03,8.877142890852673,22.334438453461072,21.623796522488863,18.115122093659892,6.55417824507609,1.3621497341572064,False,4.882818483533316,,False,45502,0.7383206878228525,3246.0,11387.0,13.434878535106245,Capital Intensive,17.147385103011093,32.0,115.59800664451828,16.0,47396,14633.0,26.828090306897657,10.597981401367097,,,79.65716688248622,,,74.11011265922482,,76.24
JSWSTEEL,2020-03,5.344625371628072,16.1102473883752,10.707942839968306,7.719695578543592,2.9729934759520558,1.678269898084647,False,2.7019929660023445,,False,60164,0.5562585343650432,-6804.0,19589.0,26.714944221694896,Capital Intensive,-57.597562007957336,17.0,121.59136212624584,15.0,61423,12785.0,9.660608965808981,6.719141968738929,,4.169474654299199,17.87682326651079,,4.260360145884445,19.418105281717768,,40.19
JSWSTEEL,2021-03,9.861095454602388,25.273362642317664,16.835600034214355,14.198944629704277,5.30822495061254,1.3341886921563595,False,5.218852666161233,,False,53811,0.5382997228908352,11087.0,7702.0,9.646914415260714,Capital Intensive,54.94598077113688,33.0,154.8476821192053,25.0,62392,18789.0,3.5370146463593155,13.955994183906961,,8.79993065287823,,,8.271344701570783,,,72.33
JSWSTEEL,2022-03,14.304746158733629,26.722506507436584,31.112828209281247,23.731133630512993,10.656284194722243,1.0734059467732588,False,8.19524959742351,,False,67297,0.7449474514593989,11522.0,14748.0,10.07576637448675,Capital Intensive,29.457483254077825,85.0,223.578073089701,25.0,72237,26270.0,19.975661883306707,21.35838854644947,,40.65725452096822,43.283529441726955,,38.4914564188616,41.470384317198224,,84.48
JSWSTEEL,2023-03,2.4939744516751023,11.129187756085804,6.300327269959662,7.503343614378906,1.9659065541301135,1.2307329324910572,False,2.9022022602144304,,False,76047,0.7882625071839422,12593.0,10730.0,6.465413352615087,Moderate,68.18083378451543,17.0,218.25581395348837,25.0,80853,23323.0,31.295087581999702,18.199339744214637,15.819754182854373,1.8372635540720328,-7.502880977365567,16.11490501295203,0.0,-8.14662577923444,15.568344736764761,64.69
JSWSTEEL,2024-03,5.127252779904689,16.089162657280323,11.5528718021347,12.064375531985535,3.937287733986257,1.1328071688833383,False,3.659099321406539,,False,80738,0.7679137157851319,-2389.0,14467.0,8.266573717472543,Capital Intensive,-8.48456866853713,36.0,254.65245901639344,25.0,87984,12078.0,29.901036567598815,15.604695052452788,13.073630495009247,4.455778963004109,3.585216043903361,36.417837709582315,2.9428498400178693,2.3836255539609663,33.5141362540313,44.61
KOTAKBANK,2013-03,20.64956634065326,60.92452482007751,14.659068579288661,6.371246082437418,1.9320585315319203,5.60430994956442,False,1.288341158059468,,True,44654,0.09356412137954849,-6157.0,9035.0,83.36408931537184,Capital Intensive,-93.2454944722096,15.0,204.6514745308311,2.0,85561,2878.0,,,,,,,,,,28.32
KOTAKBANK,2014-03,21.08293008509928,58.84365092608043,13.241458813665899,6.517744070233572,2.067972208810364,4.503091595053448,False,1.3330177962892844,,True,47146,0.09808751442343101,7938.0,1130.0,9.427665609878192,Capital Intensive,112.54785197788175,16.0,247.84415584415584,2.0,85937,9068.0,,,,,,,,,,54.66
KOTAKBANK,2015-03,23.312561003078308,72.96343569337037,14.014262502256724,7.4999604474187995,2.091416100872939,4.70563278570139,False,1.1890333660451422,,True,58669,0.08971198405000538,-2165.0,4467.0,33.5385539454914,Capital Intensive,-22.278246552788637,20.0,286.99481865284974,2.0,104258,2302.0,,,,,,,,,,29.64
KOTAKBANK,2016-03,17.27281639054995,56.567983531026364,10.562282699916077,5.2552771036832935,1.4634308400192688,5.38541541781561,False,1.5109422094089897,,False,109405,0.08472450623743792,2672.0,2353.0,11.533183021272423,Capital Intensive,23.15223984056841,19.0,181.91930207197382,3.0,179679,5025.0,23.473719850788033,,,16.33898554679323,,,8.198385552319753,,,50.8
KOTAKBANK,2017-03,22.482530012542558,66.439706145852,13.03907305414112,5.93709226085458,1.8172404304314451,5.331757248259379,False,1.2704974271012006,,True,136768,0.08082900053586688,7933.0,5289.0,23.691990682673357,Capital Intensive,53.485706580366774,27.0,209.19565217391303,2.0,205230,13222.0,23.036106730766193,,,25.70059051662397,,,19.05507889761495,,,52.33
KOTAKBANK,2018-03,24.901516055867255,66.86960327881899,12.395024560291553,5.468021629684878,1.853014331398792,4.948502614482649,False,1.2270866832334455,,True,158863,0.07441371550396779,-15867.0,5475.0,21.78584218694043,Capital Intensive,-94.41832787860756,33.0,264.88982161594964,2.0,249840,-10392.0,23.569906220162085,18.318355472841485,,26.315889529165215,22.833010294153834,,18.166575046750122,17.08049129648923,,27.02
KOTAKBANK,2019-03,24.149374811437767,66.2331132043847,12.467766220729997,5.521479413178312,1.8230082673070647,5.049462626122774,False,1.2225043349021552,,True,188276,0.07548883900893537,-1501.0,3323.0,11.139418725486909,Capital Intensive,-7.596922765462091,38.0,302.835429769392,2.0,291763,1822.0,13.500651991387326,20.004824943182275,,26.914896948037104,23.30869241378142,,25.99210498948732,18.88654957871243,,26.87
KOTAKBANK,2020-03,25.670669773555595,67.44936368524826,12.89523838107958,5.6250858529586845,1.938971913902697,4.899335204165854,False,1.335721051385271,,True,215280,0.07553257982774221,33551.0,13068.0,39.03925434665711,Capital Intensive,148.60040747630435,45.0,348.1556948798328,0.0,326477,46619.0,14.457748677369553,20.239510229555723,,19.630671009507704,22.5791601484139,,18.56311014966876,17.607902252467355,,52.53
KOTAKBANK,2021-03,30.438756855575868,90.83485679463742,11.845053889659587,7.133569409574456,2.086230876216968,3.878514091938486,False,1.262591148041377,,True,170164,0.06853863599343432,-6291.0,11172.0,34.040219378427786,Capital Intensive,-21.102240708439552,50.0,425.5247225025227,2.0,327110,4881.0,9.305731632382619,9.974796418167053,,16.871865553933674,23.17027688055957,,14.85555943044825,21.350977971820974,,31.71
KOTAKBANK,2022-03,35.82881360955514,90.98426246999199,12.50607769099467,6.535081269517227,2.2120849481608347,3.783654890601562,False,1.2298624754420433,,True,201218,0.061740390632719605,-2595.0,10903.0,32.31380219910495,Capital Intensive,-8.453044073096844,61.0,487.2227822580645,2.0,365747,8308.0,4.190961522495429,8.61184401023458,,18.833500702742278,19.221515022302448,,17.088815555918323,17.70453993611598,,32.17
KOTAKBANK,2023-03,35.40841261180043,79.44058266707789,13.348060171356002,6.197643892721924,2.4055896716793193,3.745568533457349,False,1.2877919279750683,,True,223469,0.06793836532727301,-11623.0,10381.0,24.62812270171526,Capital Intensive,-34.71106465581604,75.0,563.0110775427996,2.0,418807,-1242.0,7.985826558635645,10.896955244101703,14.54756816025129,20.205178031376136,18.985970213374358,20.89418887638599,18.56311014966876,17.844539784792257,17.461894308801895,32.61
KOTAKBANK,2024-03,32.386151466116615,83.66733645109092,14.013018188532914,7.113136699541475,2.372513081844081,4.003739266919029,False,1.2363751084470385,,True,273928,0.07325702420450533,6766.0,8919.0,15.859665344879707,Capital Intensive,14.379835076086033,92.0,653.7826961770623,2.0,520374,15685.0,19.66335897034557,13.51960376324537,16.717180300192645,22.162712282993226,20.38200065626572,21.836558926617357,22.538513504568325,19.344070441601247,19.115090343250696,57.29
LICI,2019-03,0.4596611071061123,1.0358560160137742,324.32098765432096,2.0665331907287268,0.07665039803060705,332.59382716049384,False,,Debt Free,False,-2630886,0.16675415179930025,22910.0,9636.0,1.6860656368764744,Asset Light,386.9932432432432,,81.0,2.0,269401,13274.0,,,,,,,,,,64.19
LICI,2020-03,0.43149911709867,-1.1061344525772918,270.45908183632736,-2.879535878246651,0.0774322439292835,252.90818363273453,False,,Debt Free,False,-2722686,0.1794493681700332,13952.0,40415.0,6.435068936362638,Moderate,-200.83489275946454,,100.2,2.0,253414,54367.0,,,,,,,,,,62.13
LICI,2021-03,0.43044431000095523,-0.03647342505724301,43.201626961069145,-9.712543554006968,0.07765978226014512,0.0005810575246949448,False,,Debt Free,False,-3517441,0.18041772293371186,229049.0,148447.0,21.485597339176802,Capital Intensive,-90892.46031746031,7.0,688.4,0.0,4,80602.0,,,,,,,,,,79.28
LICI,2022-03,0.5700616081127022,0.4596424020806903,36.38207796789557,25.487256371814095,0.09696621509010571,8.819897689186806e-05,False,,Debt Free,False,-3926211,0.17009778190664493,8748.0,12531.0,1.731743517881278,Asset Light,263.0186410102225,57.0,17.925691699604744,23.0,1,-3783.0,8.18323111829875,,,16.230817761538695,,,,,,92.14
LICI,2023-03,4.5877791768838225,4.359645590012082,77.85997015119071,72.98033871909675,0.7862197392110195,0.0,False,545.5454545454545,,False,-4243008,0.17137262036771503,1671.0,52848.0,6.735421116758515,Moderate,4.884965065629842,65.0,73.09565217391304,5.0,0,54519.0,7.702257779277111,,,136.82761372865951,,,,,,100.0
LICI,2024-03,4.836600998148862,3.87474201090824,49.44710986501021,39.05035832114759,0.7696696436280568,0.0,False,371.9375,,False,-4976133,0.15913440945875762,853.0,25269.0,2.986999477520373,Asset Light,2.6022758473412853,66.0,130.82529644268774,15.0,0,26122.0,6.981735429882496,8.15986061977938,,139.6168760853028,73.17556747076097,,111.25903832908759,,,99.6
LODHA,2016-03,8.522245120620681,25.772820947993697,17.694437452806444,9.411500449236298,2.2691326942319487,3.4822552227535866,False,2.668016194331984,,False,13224,0.26625996578548144,-467.0,854.0,10.35277003273124,Capital Intensive,-21.966133584195674,16.0,367.8703703703703,0.0,13835,387.0,,,,,,,,,,37.17
LODHA,2017-03,7.368155437799646,20.36336109008327,14.480535581453013,5.708349821923229,1.7211399605080901,4.012645673196132,False,2.9864130434782608,,False,15003,0.23359170080457398,295.0,1174.0,14.812011102699973,Capital Intensive,18.277571251548945,13.0,356.9026548672566,0.0,16183,1469.0,,,,,,,,,,56.9
LODHA,2018-03,8.20502221762943,17.381419861527334,15.411490683229815,4.634831460674158,1.9726217982161933,4.3897515527950315,False,5.043589743589743,,False,21232,0.2404163871705051,45.0,651.0,6.727291515965692,Moderate,2.67538644470868,10.0,130.1010101010101,0.0,22616,696.0,,,,,,,,,,55.41
LODHA,2019-03,13.80700428319476,26.698580666834637,42.80135381411091,10.12482192524252,3.2969677522862186,6.675605311116897,True,5.723591549295775,,False,24236,0.23878950746029198,-638.0,175.0,1.4697236919459142,Asset Light,-20.069204152249135,21.0,96.9949494949495,0.0,25641,-463.0,13.014373889520137,,,32.73399403212429,,,9.487978497197226,,,42.55
LODHA,2020-03,5.96319215623242,15.406252511452223,16.300527240773285,7.072905331882481,1.823409431597572,4.047231985940246,False,2.7513513513513512,,False,16870,0.30577740643353896,3954.0,182.0,1.4626697741702162,Asset Light,206.25978090766824,9.0,114.94949494949495,0.0,18423,3772.0,16.222535136393958,,,8.308785518131945,,,-11.536038067459787,,,58.24
LODHA,2021-03,0.8808955771701229,25.380803817214172,1.0437051532941943,5.7476307476307475,0.12211254706421083,3.9558599695586,False,1.0941901408450705,,True,16614,0.13862318103185103,2944.0,420.0,7.707836300238576,Moderate,212.8705712219812,1.0,116.13636363636363,0.0,18193,2524.0,-17.423078351808165,-7.958624381472812,,-60.75295966627807,-41.54021921731441,,-53.5841116638722,-42.56508225014826,,50.43
LODHA,2022-03,13.08350481966858,23.675944979963177,9.97852304642326,8.928646956815971,3.145505676492032,0.9529985131339831,False,3.6031976744186047,,False,10963,0.24041766482658056,3137.0,1139.0,12.336185421856385,Capital Intensive,143.50411710887465,12.0,251.16182572614107,20.0,11537,1998.0,-8.128636778863052,3.0997835489557257,,-9.762225964928051,15.646053678074455,,-17.017346663375655,-1.5881085866475741,,68.23
LODHA,2023-03,5.174234424498416,21.795142555438225,3.8695411829740185,9.073332412650187,1.2524922038750574,0.7154702677090736,False,2.1307053941908713,,False,8814,0.24206328919789377,4539.0,1789.0,18.891235480464623,Capital Intensive,219.9127906976744,5.0,262.71784232365144,14.0,9060,2750.0,-8.699120881275668,-0.4315268098149416,,-12.917532791194708,-9.202243971478053,,-17.79293085565099,-12.944943670387588,,66.19
LODHA,2024-03,15.063978286157425,25.833656455990695,8.895758200240426,9.77867842810029,3.292512394592991,0.4406663232010991,False,5.628630705394191,,False,5198,0.21856858341455146,-435.0,2947.0,28.567274137262505,Capital Intensive,-16.322701688555348,16.0,175.74446680080482,,7698,2512.0,23.70811095275156,-2.8278535641862446,,218.7155543964547,-1.119685230740497,,151.98420997897463,-5.293423548032761,,45.09
LT,2013-03,7.1090747856931715,15.309166151613685,395.1456310679612,620.2797202797202,227.2766323024055,0.17475728155339806,False,2.9980611805256356,,False,185,31.969931271477662,-11277.0,6922.0,9.30051326149464,Capital Intensive,-98.97314375987362,38.0,167.375,22.0,234,-4355.0,,,,,,,,,,74.3
LT,2014-03,5.743410068897406,16.561243445340608,303.41614906832297,734.8837209302326,183.23330832708177,0.06832298136645963,False,2.374961502925778,,False,-59,31.903225806451612,-12653.0,5510.0,6.478237355092059,Moderate,-89.82677836149368,35.0,201.25,27.0,110,-7143.0,,,,,,,,,,74.73
LT,2015-03,5.401995017894244,17.06099272264465,245.11352418558738,582.0409982174688,166.75621222296843,0.10760118460019744,False,2.3542526837324527,,False,114,30.869375419744795,-6143.0,4778.0,5.197489366793938,Moderate,-39.16730425911757,34.0,253.25,32.0,218,-1365.0,,,,,,,,,,74.57
LT,2016-03,4.541049425446491,15.314174956982654,216.09411764705882,628.394495412844,146.38189352884922,0.02588235294117647,False,2.4213654152775765,,False,12,32.23525661459993,-7867.0,4627.0,4.575661082652637,Moderate,-50.800723233888675,31.0,250.0,40.0,55,-3240.0,10.757630816626085,,,-4.613252756634001,,,-6.561462465235735,,,74.9
LT,2017-03,5.933474824355972,15.20418618266979,206.29770992366412,453.24427480916034,146.84174779261943,0.0,False,2.6484111875823695,,False,-941,24.748019017432647,-3141.0,9796.0,8.96150468384075,Capital Intensive,-18.898916967509024,43.0,369.88235294117646,22.0,0,6655.0,8.723735620593477,,,9.910063495473299,,,7.102630401422205,,,75.0
LT,2018-03,6.687666585897746,16.8035560605934,207.3575129533679,463.419689119171,149.97189432265316,0.0,False,2.7969924812030076,,False,-1264,22.42514521266629,-6117.0,3914.0,3.2703057242883284,Moderate,-30.41619014469693,53.0,454.11764705882354,30.0,0,-10031.0,9.19262592982355,9.966792462191098,,17.246563281707083,8.631021572439623,,15.948637819501933,6.880494531152914,,75.0
LT,2019-03,7.555834935660405,16.910220381600354,208.80850194154914,428.0196198651134,153.31632653061226,0.0,False,2.737659278295321,,False,-1740,20.29111644657863,-15779.0,11023.0,8.151900606419169,Capital Intensive,-69.0063850258025,63.0,575.6470588235294,28.0,0,-4756.0,10.170442476179108,9.715816069123928,,30.549086724171516,15.902222805442445,,26.66587237262421,12.474611314209483,,75.0
LT,2020-03,7.489756070731238,16.880482908450897,201.59141376757955,349.7625079164028,123.58479863868406,0.1687638786084382,False,2.501406405952273,,False,-1307,16.500510493477027,-1714.0,8408.0,5.780601160520309,Moderate,-6.980817008104916,68.0,635.7647058823529,26.0,912,6694.0,9.989345811031969,9.610821400775805,,18.8694196013278,17.01354348296713,,16.505604888837343,14.869835499703509,,74.32
